Date,Country/Region,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,Confirmed,Deaths,C1,C2,C3,C4,C5,C6,C7,C8,preinflex,peak,postinflex,estagio,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
05/29/2020,RR,4,135827.0,12781166.44,605761,139,6,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
05/30/2020,RR,5,149674.0,13142806.52,605761,201,2,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
05/31/2020,RR,6,103727.0,6909317.71,605761,175,6,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/01/2020,RR,0,172228.0,13254290.22,605761,218,0,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/02/2020,RR,1,159229.0,11860514.21,605761,158,4,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/03/2020,RR,2,161581.0,12608982.71,605761,293,4,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/04/2020,RR,3,150325.0,11592007.42,605761,340,3,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/05/2020,RR,4,160709.0,11915747.92,605761,348,12,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/06/2020,RR,5,146717.0,11167520.4,605761,407,0,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/07/2020,RR,6,88513.0,5539584.24,605761,291,3,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/08/2020,RR,0,146109.0,11430960.75,605761,239,3,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/09/2020,RR,1,137592.0,10657382.97,605761,288,23,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/10/2020,RR,2,152238.0,11567905.26,605761,291,14,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/11/2020,RR,3,122071.0,8901275.55,605761,247,6,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/12/2020,RR,4,156418.0,11908405.97,605761,118,4,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/13/2020,RR,5,139223.0,9810294.25,605761,130,5,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/14/2020,RR,6,90714.0,5157033.93,605761,33,3,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/15/2020,RR,0,137190.0,10399005.18,605761,6,3,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/16/2020,RR,1,144602.0,10242741.87,605761,54,13,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/17/2020,RR,2,158862.0,10811890.08,605761,215,8,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/18/2020,RR,3,133560.0,10317029.84,605761,271,7,0,0,0,0,0,0,1,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/19/2020,RR,4,100978.0,7745469.46,605761,229,8,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/20/2020,RR,5,166874.0,12340059.28,605761,387,6,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/21/2020,RR,6,89643.0,5167647.35,605761,83,6,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/22/2020,RR,0,144257.0,10810043.59,605761,68,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/23/2020,RR,1,126694.0,9505566.36,605761,2152,-1,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/24/2020,RR,2,147124.0,11054252.92,605761,463,9,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/25/2020,RR,3,139461.0,9746197.06,605761,1069,12,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/26/2020,RR,4,159739.0,12544252.77,605761,1039,2,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/27/2020,RR,5,147527.0,11356157.23,605761,167,8,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/28/2020,RR,6,97172.0,5731622.04,605761,1263,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/29/2020,RR,0,130160.0,9816396.49,605761,118,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
06/30/2020,RR,1,145286.0,13211126.08,605761,182,2,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/01/2020,RR,2,175654.0,13761676.85,605761,512,31,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/02/2020,RR,3,169114.0,13185322.1,605761,2430,40,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/03/2020,RR,4,185148.0,13872169.57,605761,740,4,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/04/2020,RR,5,168378.0,12608694.89,605761,446,6,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/05/2020,RR,6,112795.0,6657368.18,605761,153,4,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/06/2020,RR,0,153498.0,11870247.28,605761,26,3,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/07/2020,RR,1,170410.0,12822718.21,605761,140,5,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/08/2020,RR,2,154960.0,12381902.57,605761,196,10,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/09/2020,RR,3,138977.0,10368475.97,605761,870,7,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/10/2020,RR,4,165502.0,13464242.04,605761,1066,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/11/2020,RR,5,145928.0,10838133.01,605761,629,3,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/12/2020,RR,6,95834.0,5614162.73,605761,376,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/13/2020,RR,0,148152.0,11385207.15,605761,402,1,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/14/2020,RR,1,147912.0,11608691.51,605761,341,1,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/15/2020,RR,2,145809.0,11624947.08,605761,713,5,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/16/2020,RR,3,136405.0,10547024.63,605761,716,12,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/17/2020,RR,4,140928.0,11051431.32,605761,610,10,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/18/2020,RR,5,142037.0,10311758.35,605761,366,4,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/19/2020,RR,6,91084.0,5352076.92,605761,94,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/20/2020,RR,0,155584.0,11741955.62,605761,219,2,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/21/2020,RR,1,135926.0,11428412.49,605761,299,4,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/22/2020,RR,2,140468.0,11021364.95,605761,969,16,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/23/2020,RR,3,144832.0,11589916.06,605761,978,7,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/24/2020,RR,4,152783.0,12340544.6,605761,942,7,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/25/2020,RR,5,157652.0,11606044.45,605761,520,8,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/26/2020,RR,6,101880.0,6212619.45,605761,435,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/27/2020,RR,0,147953.0,11584669.62,605761,73,1,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/28/2020,RR,1,150803.0,12673296.82,605761,414,5,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/29/2020,RR,2,157382.0,13102945.47,605761,680,14,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/30/2020,RR,3,171004.0,14170137.34,605761,459,8,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
07/31/2020,RR,4,177880.0,17393210.33,605761,561,4,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
08/01/2020,RR,5,166063.0,12834623.18,605761,707,8,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
08/02/2020,RR,6,117799.0,7436192.68,605761,428,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
08/03/2020,RR,0,190659.0,13555142.7,605761,37,0,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
08/04/2020,RR,1,188808.0,16396390.32,605761,6,15,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
08/05/2020,RR,2,167557.0,15031383.2,605761,1102,4,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
08/06/2020,RR,3,158608.0,14153957.07,605761,633,6,0,0,0,0,0,0,0,0,79.0,113.0,147.0,4.0,156442.51232876713,10582692.172684934
03/10/2020,RS,1,5418851.0,352499147.45,11377239,1,0,0,0,0,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/11/2020,RS,2,5534340.0,358824259.17,11377239,1,0,0,0,0,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/12/2020,RS,3,5472036.0,357492865.71,11377239,2,0,0,0,1,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/13/2020,RS,4,5948303.0,408827454.94,11377239,0,0,0,0,1,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/14/2020,RS,5,6203369.0,460509956.86,11377239,2,0,0,0,1,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/15/2020,RS,6,3071507.0,198579656.07,11377239,0,0,0,0,1,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/16/2020,RS,0,5300695.0,382196825.4,11377239,0,0,1,1,1,0,0,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/17/2020,RS,1,5418228.0,397632119.9,11377239,4,0,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/18/2020,RS,2,5193405.0,391380707.07,11377239,9,0,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/19/2020,RS,3,5038623.0,395448761.35,11377239,9,0,1,1,1,1,1,0,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/20/2020,RS,4,5184815.0,436540980.32,11377239,9,0,1,1,1,1,1,0,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/21/2020,RS,5,4245776.0,353451511.49,11377239,23,0,1,1,1,1,1,0,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/22/2020,RS,6,1521717.0,100221533.7,11377239,12,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/23/2020,RS,0,3196423.0,226419220.32,11377239,14,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/24/2020,RS,1,2921344.0,199707101.31,11377239,12,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/25/2020,RS,2,3111756.0,213648650.55,11377239,25,1,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/26/2020,RS,3,3067762.0,211205500.61,11377239,45,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/27/2020,RS,4,3513293.0,253549677.0,11377239,27,1,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/28/2020,RS,5,3582907.0,251169319.31,11377239,2,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/29/2020,RS,6,1570433.0,96334788.46,11377239,29,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/30/2020,RS,0,3365737.0,239069921.46,11377239,15,1,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
03/31/2020,RS,1,3649990.0,296053018.04,11377239,33,1,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/01/2020,RS,2,3895472.0,298276202.96,11377239,32,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/02/2020,RS,3,3560953.0,268479440.09,11377239,28,1,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/03/2020,RS,4,4002560.0,312961073.77,11377239,62,0,1,1,1,1,1,1,1,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/04/2020,RS,5,4083372.0,313940113.4,11377239,14,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/05/2020,RS,6,1782076.0,116000690.59,11377239,8,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/06/2020,RS,0,3720557.0,279218401.82,11377239,63,0,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/07/2020,RS,1,4152313.0,317600674.21,11377239,27,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/08/2020,RS,2,4370995.0,342100709.91,11377239,47,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/09/2020,RS,3,4939030.0,392831782.03,11377239,63,3,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/10/2020,RS,4,1948311.0,117863752.98,11377239,18,2,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/11/2020,RS,5,5061181.0,382847888.42,11377239,4,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/12/2020,RS,6,1695466.0,98716675.01,11377239,13,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/13/2020,RS,0,3532468.0,241620848.09,11377239,11,0,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/14/2020,RS,1,3538931.0,244933135.1,11377239,36,2,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/15/2020,RS,2,3915037.0,276360266.93,11377239,47,1,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/16/2020,RS,3,3775132.0,276890980.72,11377239,33,0,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/17/2020,RS,4,4217106.0,319945016.03,11377239,22,3,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/18/2020,RS,5,4431926.0,336345468.64,11377239,29,2,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/19/2020,RS,6,1944384.0,117812808.78,11377239,23,0,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/20/2020,RS,0,4323829.0,316793171.42,11377239,35,3,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/21/2020,RS,1,2195063.0,133421841.66,11377239,15,0,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/22/2020,RS,2,4378386.0,317758100.06,11377239,19,0,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/23/2020,RS,3,3999451.0,291021707.18,11377239,71,2,1,1,1,1,1,1,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/24/2020,RS,4,4379717.0,331054743.75,11377239,67,2,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/25/2020,RS,5,4548651.0,348420844.66,11377239,35,3,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/26/2020,RS,6,1912002.0,118485788.0,11377239,70,1,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/27/2020,RS,0,3797057.0,277778669.4,11377239,62,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/28/2020,RS,1,3982648.0,298056136.31,11377239,58,3,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/29/2020,RS,2,4228682.0,333659826.35,11377239,82,5,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
04/30/2020,RS,3,5062207.0,464871602.33,11377239,98,1,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/01/2020,RS,4,2141047.0,144167173.55,11377239,63,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/02/2020,RS,5,4945680.0,420254429.01,11377239,90,4,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/03/2020,RS,6,1991648.0,126042418.04,11377239,47,3,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/04/2020,RS,0,4176308.0,318411882.81,11377239,45,9,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/05/2020,RS,1,4212495.0,332466545.76,11377239,104,5,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/06/2020,RS,2,4559522.0,369408304.19,11377239,235,8,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/07/2020,RS,3,4606658.0,381197326.23,11377239,79,3,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/08/2020,RS,4,5234813.0,453661918.55,11377239,318,1,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/09/2020,RS,5,5737126.0,517067003.56,11377239,46,4,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/10/2020,RS,6,2134872.0,134087494.12,11377239,49,2,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/11/2020,RS,0,4006219.0,294532294.63,11377239,34,8,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/12/2020,RS,1,3545335.0,265083969.1,11377239,341,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/13/2020,RS,2,4054312.0,305150170.02,11377239,0,0,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/14/2020,RS,3,4052826.0,303753709.83,11377239,80,9,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/15/2020,RS,4,4533145.0,353450842.23,11377239,600,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/16/2020,RS,5,4742975.0,378599258.65,11377239,98,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/17/2020,RS,6,2069691.0,129423979.34,11377239,40,10,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/18/2020,RS,0,4052187.0,293892836.06,11377239,0,2,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/19/2020,RS,1,4073448.0,292333965.85,11377239,15,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/20/2020,RS,2,4393590.0,318312923.14,11377239,1223,10,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/21/2020,RS,3,3597548.0,271964135.22,11377239,500,5,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/22/2020,RS,4,4353353.0,339068233.44,11377239,445,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/23/2020,RS,5,4447337.0,361105869.73,11377239,418,4,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/24/2020,RS,6,1951032.0,124967117.4,11377239,134,4,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/25/2020,RS,0,4097945.0,307053807.61,11377239,89,17,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/26/2020,RS,1,4024878.0,303037166.81,11377239,226,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/27/2020,RS,2,4334554.0,331413223.09,11377239,263,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/28/2020,RS,3,4282442.0,334305191.06,11377239,1186,4,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/29/2020,RS,4,4993932.0,427942185.71,11377239,0,0,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/30/2020,RS,5,5197141.0,466960750.35,11377239,1008,5,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
05/31/2020,RS,6,2161204.0,167516071.04,11377239,90,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/01/2020,RS,0,4385991.0,354735394.12,11377239,0,8,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/02/2020,RS,1,4426527.0,348411284.68,11377239,587,13,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/03/2020,RS,2,4612405.0,364665502.97,11377239,479,13,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/04/2020,RS,3,4546711.0,361550562.77,11377239,612,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/05/2020,RS,4,4651931.0,401758077.57,11377239,573,11,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/06/2020,RS,5,5349421.0,484612996.49,11377239,454,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/07/2020,RS,6,2153894.0,150270534.75,11377239,98,3,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/08/2020,RS,0,4644674.0,362538566.02,11377239,115,5,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/09/2020,RS,1,4475511.0,351724032.49,11377239,552,10,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/10/2020,RS,2,4923796.0,399290516.11,11377239,817,15,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/11/2020,RS,3,2728368.0,197981556.65,11377239,549,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/12/2020,RS,4,5546716.0,455923253.98,11377239,216,14,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/13/2020,RS,5,4772675.0,398350061.88,11377239,243,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/14/2020,RS,6,2157134.0,150992988.84,11377239,34,6,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/15/2020,RS,0,4297714.0,323928857.84,11377239,777,10,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/16/2020,RS,1,4273500.0,311718175.98,11377239,1033,14,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/17/2020,RS,2,4438244.0,321991551.0,11377239,657,13,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/18/2020,RS,3,4146821.0,303864096.91,11377239,694,19,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/19/2020,RS,4,4701884.0,358631188.75,11377239,765,17,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/20/2020,RS,5,4972411.0,385574932.89,11377239,551,7,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/21/2020,RS,6,2228160.0,139110978.5,11377239,210,4,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
06/22/2020,RS,0,4135284.0,297659874.72,11377239,362,24,1,1,1,1,1,0,0,0,113.0,172.0,231.0,2.0,5000128.665753425,346556943.27947944
