Data,UF,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
2020-06-13,PB,5,802386,64038238.3,4018127,27454,898,623,13,895336.4,70055238.98298632
2020-06-14,PB,6,388495,26148511.03,4018127,28013,559,633,10,895336.4,70055238.98298632
2020-06-15,PB,0,749080,64964016.84,4018127,28668,655,656,23,895336.4,70055238.98298632
2020-06-16,PB,1,682975,61382548.66,4018127,30128,1460,671,15,895336.4,70055238.98298632
2020-06-17,PB,2,740234,66800016.95,4018127,31712,1584,696,25,895336.4,70055238.98298632
2020-06-18,PB,3,721764,65696576.46,4018127,31760,48,709,13,895336.4,70055238.98298632
2020-06-19,PB,4,490083,46452688.25,4018127,35093,3333,724,15,895336.4,70055238.98298632
2020-06-20,PB,5,1024787,88947594.04,4018127,36521,1428,743,19,895336.4,70055238.98298632
2020-06-21,PB,6,427633,29768578.8,4018127,36784,263,766,23,895336.4,70055238.98298632
2020-06-22,PB,0,862351,75848281.08,4018127,37253,469,784,18,895336.4,70055238.98298632
2020-06-23,PB,1,940959,75165749.21,4018127,38999,1746,807,23,895336.4,70055238.98298632
2020-02-25,RO,1,358171,22748408.78,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-02-26,RO,2,508358,39332105.38,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-02-27,RO,3,524660,41999180.78,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-02-28,RO,4,575334,49228155.82,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-02-29,RO,5,604853,54150595.36,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-01,RO,6,347476,23177868.84,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-02,RO,0,586364,47132825.12,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-03,RO,1,523584,41998928.06,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-04,RO,2,557584,42866521.6,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-05,RO,3,562278,44602973.78,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-06,RO,4,616355,49428292.21,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-07,RO,5,635846,50633637.05,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-08,RO,6,388257,25421369.66,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-09,RO,0,575031,44719029.29,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-10,RO,1,508994,39966066.88,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-11,RO,2,535292,40590673.81,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-12,RO,3,525071,40410225.8,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-13,RO,4,569191,44012625.67,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-14,RO,5,557226,41804340.8,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-15,RO,6,355751,23216682.54,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-16,RO,0,563691,42301497.99,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-17,RO,1,550003,44085998.0,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-18,RO,2,523212,43763751.48,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-19,RO,3,537554,44478430.08,1777225,0,0,0,0,495359.47397260275,38121296.24904114
2020-03-20,RO,4,553965,49486177.72,1777225,1,1,0,0,495359.47397260275,38121296.24904114
2020-03-21,RO,5,483353,44912580.34,1777225,1,0,0,0,495359.47397260275,38121296.24904114
2020-03-22,RO,6,224920,16765831.56,1777225,3,2,0,0,495359.47397260275,38121296.24904114
2020-03-23,RO,0,388777,32100115.5,1777225,3,0,0,0,495359.47397260275,38121296.24904114
2020-03-24,RO,1,324034,26123248.85,1777225,3,0,0,0,495359.47397260275,38121296.24904114
2020-03-25,RO,2,338004,26165001.32,1777225,5,2,0,0,495359.47397260275,38121296.24904114
2020-03-26,RO,3,344262,26651528.11,1777225,5,0,0,0,495359.47397260275,38121296.24904114
2020-03-27,RO,4,411312,31759791.68,1777225,6,1,0,0,495359.47397260275,38121296.24904114
2020-03-28,RO,5,405970,29098384.02,1777225,6,0,0,0,495359.47397260275,38121296.24904114
2020-03-29,RO,6,232177,14726782.81,1777225,6,0,0,0,495359.47397260275,38121296.24904114
2020-03-30,RO,0,406136,32256887.48,1777225,6,0,0,0,495359.47397260275,38121296.24904114
2020-03-31,RO,1,441146,38484285.11,1777225,8,2,1,1,495359.47397260275,38121296.24904114
2020-04-01,RO,2,427076,32490491.34,1777225,9,1,1,0,495359.47397260275,38121296.24904114
2020-04-02,RO,3,429617,33450053.29,1777225,10,1,1,0,495359.47397260275,38121296.24904114
2020-04-03,RO,4,457052,35903482.87,1777225,10,0,1,0,495359.47397260275,38121296.24904114
2020-04-04,RO,5,483889,35986018.3,1777225,11,1,1,0,495359.47397260275,38121296.24904114
2020-04-05,RO,6,277322,18240652.68,1777225,12,1,1,0,495359.47397260275,38121296.24904114
2020-04-06,RO,0,447427,36227498.92,1777225,14,2,1,0,495359.47397260275,38121296.24904114
2020-04-07,RO,1,474941,38338839.89,1777225,18,4,1,0,495359.47397260275,38121296.24904114
2020-04-08,RO,2,480058,38002121.83,1777225,18,0,1,0,495359.47397260275,38121296.24904114
2020-04-09,RO,3,500255,41423218.81,1777225,28,10,2,1,495359.47397260275,38121296.24904114
2020-04-10,RO,4,299425,19927292.92,1777225,32,4,2,0,495359.47397260275,38121296.24904114
2020-04-11,RO,5,487014,36243964.7,1777225,33,1,2,0,495359.47397260275,38121296.24904114
2020-04-12,RO,6,268255,16615654.35,1777225,35,2,2,0,495359.47397260275,38121296.24904114
2020-04-13,RO,0,443885,34622334.58,1777225,42,7,2,0,495359.47397260275,38121296.24904114
2020-04-14,RO,1,398713,31411406.43,1777225,64,22,2,0,495359.47397260275,38121296.24904114
2020-04-15,RO,2,396115,31243278.76,1777225,69,5,2,0,495359.47397260275,38121296.24904114
2020-04-16,RO,3,434069,33683706.33,1777225,76,7,3,1,495359.47397260275,38121296.24904114
2020-04-17,RO,4,458466,36514605.57,1777225,92,16,3,0,495359.47397260275,38121296.24904114
2020-04-18,RO,5,464492,34993449.15,1777225,110,18,3,0,495359.47397260275,38121296.24904114
2020-04-19,RO,6,271796,17606094.48,1777225,128,18,4,1,495359.47397260275,38121296.24904114
2020-04-20,RO,0,479550,39010058.72,1777225,160,32,4,0,495359.47397260275,38121296.24904114
2020-04-21,RO,1,292700,20876292.32,1777225,199,39,4,0,495359.47397260275,38121296.24904114
2020-04-22,RO,2,453728,36774830.33,1777225,223,24,5,1,495359.47397260275,38121296.24904114
2020-04-23,RO,3,433735,35718585.0,1777225,250,27,5,0,495359.47397260275,38121296.24904114
2020-04-24,RO,4,477413,39120867.53,1777225,290,40,5,0,495359.47397260275,38121296.24904114
2020-04-25,RO,5,474896,37669222.42,1777225,328,38,7,2,495359.47397260275,38121296.24904114
2020-04-26,RO,6,269939,17962497.74,1777225,364,36,10,3,495359.47397260275,38121296.24904114
2020-04-27,RO,0,450907,37555531.62,1777225,393,29,10,0,495359.47397260275,38121296.24904114
2020-04-28,RO,1,468852,39623189.68,1777225,413,20,11,1,495359.47397260275,38121296.24904114
2020-04-29,RO,2,477142,43036398.95,1777225,433,20,15,4,495359.47397260275,38121296.24904114
2020-04-30,RO,3,572787,58477592.24,1777225,502,69,16,1,495359.47397260275,38121296.24904114
2020-05-01,RO,4,241479,18702935.96,1777225,585,83,18,2,495359.47397260275,38121296.24904114
2020-05-02,RO,5,542775,45207905.73,1777225,653,68,23,5,495359.47397260275,38121296.24904114
2020-05-03,RO,6,284076,19080815.58,1777225,705,52,24,1,495359.47397260275,38121296.24904114
2020-05-04,RO,0,507188,43921865.65,1777225,756,51,25,1,495359.47397260275,38121296.24904114
2020-05-05,RO,1,489570,43837515.98,1777225,861,105,29,4,495359.47397260275,38121296.24904114
2020-05-06,RO,2,479877,42196383.93,1777225,943,82,33,4,495359.47397260275,38121296.24904114
2020-05-07,RO,3,508694,44959148.05,1777225,1098,155,37,4,495359.47397260275,38121296.24904114
2020-05-08,RO,4,560628,50385334.24,1777225,1222,124,39,2,495359.47397260275,38121296.24904114
2020-05-09,RO,5,584698,51874114.1,1777225,1263,41,41,2,495359.47397260275,38121296.24904114
2020-05-10,RO,6,313187,21244278.76,1777225,1302,39,43,2,495359.47397260275,38121296.24904114
2020-05-11,RO,0,460652,38457400.32,1777225,1396,94,47,4,495359.47397260275,38121296.24904114
2020-05-12,RO,1,444320,36628715.67,1777225,1460,64,50,3,495359.47397260275,38121296.24904114
2020-05-13,RO,2,436102,34946073.06,1777225,1612,152,50,0,495359.47397260275,38121296.24904114
2020-05-14,RO,3,404576,33576087.97,1777225,1686,74,56,6,495359.47397260275,38121296.24904114
2020-05-15,RO,4,472720,38412000.17,1777225,1789,103,62,6,495359.47397260275,38121296.24904114
2020-05-16,RO,5,475897,36358546.54,1777225,1919,130,69,7,495359.47397260275,38121296.24904114
2020-05-17,RO,6,268330,17224171.1,1777225,1963,44,74,5,495359.47397260275,38121296.24904114
2020-05-18,RO,0,441733,35390534.44,1777225,2043,80,77,3,495359.47397260275,38121296.24904114
2020-05-19,RO,1,425634,33891073.94,1777225,2257,214,87,10,495359.47397260275,38121296.24904114
2020-05-20,RO,2,442253,36262457.09,1777225,2499,242,90,3,495359.47397260275,38121296.24904114
2020-05-21,RO,3,448413,36762531.58,1777225,2659,160,101,11,495359.47397260275,38121296.24904114
2020-05-22,RO,4,481318,39979029.22,1777225,2774,115,106,5,495359.47397260275,38121296.24904114
2020-05-23,RO,5,471346,37190164.15,1777225,3109,335,115,9,495359.47397260275,38121296.24904114
2020-05-24,RO,6,263994,17441877.98,1777225,3201,92,121,6,495359.47397260275,38121296.24904114
2020-05-25,RO,0,459155,38823224.02,1777225,3268,67,121,0,495359.47397260275,38121296.24904114
2020-05-26,RO,1,451363,38350865.04,1777225,3493,225,133,12,495359.47397260275,38121296.24904114
2020-05-27,RO,2,458070,39783333.12,1777225,3862,369,137,4,495359.47397260275,38121296.24904114
2020-05-28,RO,3,471438,41679745.6,1777225,4252,390,142,5,495359.47397260275,38121296.24904114
2020-05-29,RO,4,511818,48419767.07,1777225,4502,250,145,3,495359.47397260275,38121296.24904114
2020-05-30,RO,5,537633,49223320.87,1777225,4743,241,151,6,495359.47397260275,38121296.24904114
2020-05-31,RO,6,295504,22823897.09,1777225,4942,199,156,5,495359.47397260275,38121296.24904114
2020-06-01,RO,0,504784,45322977.31,1777225,5172,230,159,3,495359.47397260275,38121296.24904114
2020-06-02,RO,1,486466,42347519.49,1777225,5477,305,172,13,495359.47397260275,38121296.24904114
2020-06-03,RO,2,477856,41753628.19,1777225,5713,236,180,8,495359.47397260275,38121296.24904114
2020-06-04,RO,3,485737,42132470.64,1777225,6459,746,194,14,495359.47397260275,38121296.24904114
2020-06-05,RO,4,557785,52465193.44,1777225,6862,403,213,19,495359.47397260275,38121296.24904114
2020-06-06,RO,5,508107,43718712.72,1777225,7700,838,228,15,495359.47397260275,38121296.24904114
2020-06-07,RO,6,282216,19808969.33,1777225,8110,410,235,7,495359.47397260275,38121296.24904114
2020-06-08,RO,0,490386,41394855.27,1777225,8626,516,245,10,495359.47397260275,38121296.24904114
2020-06-09,RO,1,463973,38883985.14,1777225,9220,594,255,10,495359.47397260275,38121296.24904114
2020-06-10,RO,2,479030,40731576.88,1777225,9850,630,267,12,495359.47397260275,38121296.24904114
2020-06-11,RO,3,343593,27019848.41,1777225,10547,697,293,26,495359.47397260275,38121296.24904114
2020-06-12,RO,4,530788,45313036.36,1777225,11224,677,296,3,495359.47397260275,38121296.24904114
2020-06-13,RO,5,458146,36562730.08,1777225,11710,486,309,13,495359.47397260275,38121296.24904114
2020-06-14,RO,6,267091,17484517.7,1777225,11865,155,324,15,495359.47397260275,38121296.24904114
2020-06-15,RO,0,470725,40103470.19,1777225,12180,315,332,8,495359.47397260275,38121296.24904114
2020-06-16,RO,1,457200,39553781.51,1777225,13010,830,346,14,495359.47397260275,38121296.24904114
2020-06-17,RO,2,474236,39750877.92,1777225,13567,557,360,14,495359.47397260275,38121296.24904114
2020-06-18,RO,3,453107,39122067.87,1777225,13804,237,374,14,495359.47397260275,38121296.24904114
2020-06-19,RO,4,344481,29290815.69,1777225,14353,549,391,17,495359.47397260275,38121296.24904114
2020-06-20,RO,5,599764,52190113.77,1777225,14952,599,409,18,495359.47397260275,38121296.24904114
2020-06-21,RO,6,289456,19958933.81,1777225,15181,229,417,8,495359.47397260275,38121296.24904114
2020-06-22,RO,0,480972,41550956.2,1777225,15827,646,431,14,495359.47397260275,38121296.24904114
2020-06-23,RO,1,462946,39606646.92,1777225,16498,671,444,13,495359.47397260275,38121296.24904114
2020-02-25,AL,1,358378,20544019.07,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-02-26,AL,2,567683,39035807.64,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-02-27,AL,3,675502,50241063.11,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-02-28,AL,4,706309,57575867.24,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-02-29,AL,5,713336,61275919.52,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-01,AL,6,439575,30782604.9,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-02,AL,0,724378,51595072.08,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-03,AL,1,682520,50710820.21,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-04,AL,2,656643,49330217.75,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-05,AL,3,651920,50182047.0,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-06,AL,4,730197,58276532.69,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-07,AL,5,774114,61340183.87,3337357,0,0,0,0,594993.6383561643,44476135.570191786
2020-03-08,AL,6,435056,31014297.23,3337357,1,1,0,0,594993.6383561643,44476135.570191786
2020-03-09,AL,0,671146,48603017.51,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-10,AL,1,634396,46556793.74,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-11,AL,2,672460,49033597.03,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-12,AL,3,641536,47997159.12,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-13,AL,4,713043,54547691.5,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-14,AL,5,687273,52373660.18,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-15,AL,6,432202,28942424.27,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-16,AL,0,646047,46563716.19,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-17,AL,1,655686,49455219.04,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-18,AL,2,593373,45668680.94,3337357,1,0,0,0,594993.6383561643,44476135.570191786
2020-03-19,AL,3,616108,48324709.55,3337357,4,3,0,0,594993.6383561643,44476135.570191786
2020-03-20,AL,4,672856,60038855.8,3337357,5,1,0,0,594993.6383561643,44476135.570191786
2020-03-21,AL,5,550060,42860912.86,3337357,7,2,0,0,594993.6383561643,44476135.570191786
2020-03-22,AL,6,273044,17657018.89,3337357,7,0,0,0,594993.6383561643,44476135.570191786
2020-03-23,AL,0,432740,30009351.61,3337357,7,0,0,0,594993.6383561643,44476135.570191786
2020-03-24,AL,1,375690,25257748.5,3337357,9,2,0,0,594993.6383561643,44476135.570191786
2020-03-25,AL,2,395581,27129927.82,3337357,11,2,0,0,594993.6383561643,44476135.570191786
2020-03-26,AL,3,405579,28249789.67,3337357,11,0,0,0,594993.6383561643,44476135.570191786
2020-03-27,AL,4,437500,32631728.28,3337357,11,0,0,0,594993.6383561643,44476135.570191786
2020-03-28,AL,5,471477,32309063.18,3337357,14,3,0,0,594993.6383561643,44476135.570191786
2020-03-29,AL,6,241097,14557775.76,3337357,17,3,0,0,594993.6383561643,44476135.570191786
2020-03-30,AL,0,466278,33539179.84,3337357,17,0,0,0,594993.6383561643,44476135.570191786
2020-03-31,AL,1,504375,41011543.7,3337357,18,1,1,1,594993.6383561643,44476135.570191786
2020-04-01,AL,2,474943,36956139.18,3337357,18,0,1,0,594993.6383561643,44476135.570191786
2020-04-02,AL,3,480186,38743370.81,3337357,18,0,1,0,594993.6383561643,44476135.570191786
2020-04-03,AL,4,507260,41282697.69,3337357,22,4,2,1,594993.6383561643,44476135.570191786
2020-04-04,AL,5,529492,40289920.64,3337357,23,1,2,0,594993.6383561643,44476135.570191786
2020-04-05,AL,6,283382,19027294.27,3337357,28,5,2,0,594993.6383561643,44476135.570191786
2020-04-06,AL,0,488977,39488307.13,3337357,31,3,2,0,594993.6383561643,44476135.570191786
2020-04-07,AL,1,498061,41280051.58,3337357,32,1,2,0,594993.6383561643,44476135.570191786
2020-04-08,AL,2,535104,43348469.91,3337357,37,5,2,0,594993.6383561643,44476135.570191786
2020-04-09,AL,3,591283,45211731.25,3337357,37,0,3,1,594993.6383561643,44476135.570191786
2020-04-10,AL,4,246083,15643975.02,3337357,45,8,3,0,594993.6383561643,44476135.570191786
2020-04-11,AL,5,542560,38219847.5,3337357,48,3,3,0,594993.6383561643,44476135.570191786
2020-04-12,AL,6,304092,17702887.3,3337357,48,0,3,0,594993.6383561643,44476135.570191786
2020-04-13,AL,0,483528,35623859.28,3337357,50,2,3,0,594993.6383561643,44476135.570191786
2020-04-14,AL,1,454906,36572049.11,3337357,72,22,4,1,594993.6383561643,44476135.570191786
2020-04-15,AL,2,450003,35927890.18,3337357,82,10,5,1,594993.6383561643,44476135.570191786
2020-04-16,AL,3,440501,35105081.89,3337357,89,7,5,0,594993.6383561643,44476135.570191786
2020-04-17,AL,4,511590,40277599.78,3337357,110,21,7,2,594993.6383561643,44476135.570191786
2020-04-18,AL,5,530624,39479513.5,3337357,132,22,7,0,594993.6383561643,44476135.570191786
2020-04-19,AL,6,276338,17943276.24,3337357,159,27,15,8,594993.6383561643,44476135.570191786
2020-04-20,AL,0,512767,38811769.57,3337357,171,12,18,3,594993.6383561643,44476135.570191786
2020-04-21,AL,1,357857,24963068.33,3337357,210,39,19,1,594993.6383561643,44476135.570191786
2020-04-22,AL,2,482559,38176218.16,3337357,243,33,20,1,594993.6383561643,44476135.570191786
2020-04-23,AL,3,475994,38558184.22,3337357,324,81,22,2,594993.6383561643,44476135.570191786
2020-04-24,AL,4,477410,39152114.36,3337357,413,89,27,5,594993.6383561643,44476135.570191786
2020-04-25,AL,5,536221,40405856.71,3337357,501,88,29,2,594993.6383561643,44476135.570191786
2020-04-26,AL,6,246413,16434994.01,3337357,554,53,32,3,594993.6383561643,44476135.570191786
2020-04-27,AL,0,494562,39810165.75,3337357,643,89,34,2,594993.6383561643,44476135.570191786
2020-04-28,AL,1,496312,41279555.17,3337357,777,134,36,2,594993.6383561643,44476135.570191786
2020-04-29,AL,2,508027,43689588.7,3337357,957,180,41,5,594993.6383561643,44476135.570191786
2020-04-30,AL,3,551839,53679914.91,3337357,1044,87,47,6,594993.6383561643,44476135.570191786
2020-05-01,AL,4,365812,29101449.58,3337357,1226,182,53,6,594993.6383561643,44476135.570191786
2020-05-02,AL,5,562949,48185382.82,3337357,1372,146,58,5,594993.6383561643,44476135.570191786
2020-05-03,AL,6,289086,21819920.13,3337357,1441,69,64,6,594993.6383561643,44476135.570191786
2020-05-04,AL,0,525794,46558837.14,3337357,1538,97,72,8,594993.6383561643,44476135.570191786
2020-05-05,AL,1,517467,48085754.91,3337357,1606,68,80,8,594993.6383561643,44476135.570191786
2020-05-06,AL,2,516817,46293690.23,3337357,1703,97,89,9,594993.6383561643,44476135.570191786
2020-05-07,AL,3,521982,47024862.77,3337357,1867,164,98,9,594993.6383561643,44476135.570191786
2020-05-08,AL,4,563565,51959139.31,3337357,2033,166,108,10,594993.6383561643,44476135.570191786
2020-05-09,AL,5,602627,51697434.9,3337357,2172,139,114,6,594993.6383561643,44476135.570191786
2020-05-10,AL,6,293670,20505867.59,3337357,2258,86,126,12,594993.6383561643,44476135.570191786
2020-05-11,AL,0,483292,39050912.72,3337357,2343,85,138,12,594993.6383561643,44476135.570191786
2020-05-12,AL,1,458972,38586109.97,3337357,2580,237,150,12,594993.6383561643,44476135.570191786
2020-05-13,AL,2,446778,36552985.91,3337357,2761,181,164,14,594993.6383561643,44476135.570191786
2020-05-14,AL,3,455788,38444025.39,3337357,2972,211,177,13,594993.6383561643,44476135.570191786
2020-05-15,AL,4,500117,43054427.56,3337357,3212,240,187,10,594993.6383561643,44476135.570191786
2020-05-16,AL,5,516057,39375680.35,3337357,3593,381,199,12,594993.6383561643,44476135.570191786
2020-05-17,AL,6,260741,17848674.76,3337357,3816,223,210,11,594993.6383561643,44476135.570191786
2020-05-18,AL,0,483046,37813206.1,3337357,4031,215,221,11,594993.6383561643,44476135.570191786
2020-05-19,AL,1,472009,39444400.1,3337357,4316,285,231,10,594993.6383561643,44476135.570191786
2020-05-20,AL,2,472926,39096413.45,3337357,4437,121,251,20,594993.6383561643,44476135.570191786
2020-05-21,AL,3,463696,38392194.85,3337357,4916,479,262,11,594993.6383561643,44476135.570191786
2020-05-22,AL,4,503556,41455303.92,3337357,5302,386,280,18,594993.6383561643,44476135.570191786
2020-05-23,AL,5,511586,38847478.88,3337357,5630,328,301,21,594993.6383561643,44476135.570191786
2020-05-24,AL,6,245592,16793252.46,3337357,6214,584,316,15,594993.6383561643,44476135.570191786
2020-05-25,AL,0,508242,40081547.5,3337357,6682,468,337,21,594993.6383561643,44476135.570191786
2020-05-26,AL,1,478005,39633252.89,3337357,7058,376,354,17,594993.6383561643,44476135.570191786
2020-05-27,AL,2,502112,41858324.57,3337357,7580,522,368,14,594993.6383561643,44476135.570191786
2020-05-28,AL,3,493539,42920249.77,3337357,8055,475,385,17,594993.6383561643,44476135.570191786
2020-05-29,AL,4,528021,48881366.07,3337357,8618,563,406,21,594993.6383561643,44476135.570191786
2020-05-30,AL,5,518840,48217206.85,3337357,9223,605,424,18,594993.6383561643,44476135.570191786
2020-05-31,AL,6,272887,22265254.72,3337357,10288,1065,443,19,594993.6383561643,44476135.570191786
2020-06-01,AL,0,549072,47646915.01,3337357,10837,549,461,18,594993.6383561643,44476135.570191786
2020-06-02,AL,1,520887,45763417.82,3337357,11559,722,482,21,594993.6383561643,44476135.570191786
2020-06-03,AL,2,516591,45481829.24,3337357,12407,848,506,24,594993.6383561643,44476135.570191786
2020-06-04,AL,3,508584,45836464.34,3337357,13097,690,531,25,594993.6383561643,44476135.570191786
2020-06-05,AL,4,567499,51552178.48,3337357,13937,840,557,26,594993.6383561643,44476135.570191786
2020-06-06,AL,5,573906,50058111.38,3337357,14818,881,582,25,594993.6383561643,44476135.570191786
2020-06-07,AL,6,287349,21850618.35,3337357,15706,888,601,19,594993.6383561643,44476135.570191786
2020-06-08,AL,0,538892,47233205.07,3337357,15706,0,601,0,594993.6383561643,44476135.570191786
2020-06-09,AL,1,492885,44235694.54,3337357,17193,1487,640,39,594993.6383561643,44476135.570191786
2020-06-10,AL,2,530498,46042370.4,3337357,18176,983,660,20,594993.6383561643,44476135.570191786
2020-06-11,AL,3,409290,34961538.25,3337357,19200,1024,681,21,594993.6383561643,44476135.570191786
2020-06-12,AL,4,629863,53205929.4,3337357,20031,831,701,20,594993.6383561643,44476135.570191786
2020-06-13,AL,5,480567,39016941.53,3337357,20887,856,723,22,594993.6383561643,44476135.570191786
2020-06-14,AL,6,255458,18898991.7,3337357,22199,1312,744,21,594993.6383561643,44476135.570191786
2020-06-15,AL,0,443416,37539391.21,3337357,22962,763,768,24,594993.6383561643,44476135.570191786
2020-06-16,AL,1,498354,42130401.33,3337357,23632,670,793,25,594993.6383561643,44476135.570191786
2020-06-17,AL,2,501783,42672610.1,3337357,24867,1235,811,18,594993.6383561643,44476135.570191786
2020-06-18,AL,3,512196,44063140.69,3337357,25633,766,831,20,594993.6383561643,44476135.570191786
2020-06-19,AL,4,358033,30010641.71,3337357,26906,1273,848,17,594993.6383561643,44476135.570191786
2020-06-20,AL,5,657504,54096049.34,3337357,27698,792,866,18,594993.6383561643,44476135.570191786
2020-06-21,AL,6,288863,20747519.7,3337357,28657,959,884,18,594993.6383561643,44476135.570191786
2020-06-22,AL,0,541587,43817824.33,3337357,29395,738,903,19,594993.6383561643,44476135.570191786
2020-06-23,AL,1,560482,44800246.32,3337357,30248,853,920,17,594993.6383561643,44476135.570191786
2020-02-25,RR,1,119902,6644103.66,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-02-26,RR,2,138676,9081718.44,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-02-27,RR,3,165436,12087774.18,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-02-28,RR,4,173153,13119804.67,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-02-29,RR,5,175999,16651855.16,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-01,RR,6,128029,7653626.08,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-02,RR,0,194600,14366407.19,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-03,RR,1,177620,12514197.4,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-04,RR,2,192586,12516536.69,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-05,RR,3,176403,12731387.97,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-06,RR,4,190805,13862463.57,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-07,RR,5,192100,13517361.71,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-08,RR,6,128795,7201541.62,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-09,RR,0,171753,11888662.14,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-10,RR,1,162429,11597463.15,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-11,RR,2,173516,11651202.95,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-12,RR,3,166810,11274621.95,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-13,RR,4,182018,12902787.43,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-14,RR,5,166336,10777468.3,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-15,RR,6,120749,6665635.51,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-16,RR,0,165919,11638679.95,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-17,RR,1,169174,11693203.31,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-18,RR,2,155554,11191140.79,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-19,RR,3,156473,10851091.7,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-20,RR,4,159816,11503137.23,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-21,RR,5,154093,10918094.04,605761,0,0,0,0,156442.51232876713,10582692.172684941
2020-03-22,RR,6,93153,6315534.14,605761,2,2,0,0,156442.51232876713,10582692.172684941
2020-03-23,RR,0,116908,9585154.63,605761,2,0,0,0,156442.51232876713,10582692.172684941
2020-03-24,RR,1,86559,6915752.33,605761,2,0,0,0,156442.51232876713,10582692.172684941
2020-03-25,RR,2,108441,8293420.14,605761,8,6,0,0,156442.51232876713,10582692.172684941
2020-03-26,RR,3,110756,7661482.56,605761,8,0,0,0,156442.51232876713,10582692.172684941
