C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,estagio,peak,postinflex,preinflex
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,Sudan,06/13/2020,14.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,213.0,Sudan,06/14/2020,12.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,215.0,Sudan,06/15/2020,9.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,305.0,Sudan,06/16/2020,9.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,280.0,Sudan,06/17/2020,10.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/18/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,296.0,Sudan,06/19/2020,19.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264.0,Sudan,06/20/2020,15.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/21/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.0,Sudan,06/22/2020,12.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,191.0,Sudan,06/23/2020,15.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/24/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,Sudan,06/25/2020,8.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,273.0,Sudan,06/26/2020,16.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/27/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/28/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/29/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,06/30/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,316.0,Sudan,07/01/2020,30.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/02/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,Sudan,07/03/2020,2.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,Sudan,07/04/2020,4.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/05/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0,Sudan,07/06/2020,8.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,Sudan,07/07/2020,6.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,Sudan,07/08/2020,14.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0,Sudan,07/09/2020,5.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,Sudan,07/10/2020,8.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,Sudan,07/11/2020,1.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/12/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,Sudan,07/13/2020,7.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.0,Sudan,07/14/2020,2.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,Sudan,07/15/2020,9.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/16/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/17/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,155.0,Sudan,07/18/2020,5.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,310.0,Sudan,07/19/2020,20.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/20/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/21/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0,Sudan,07/22/2020,15.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/23/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0,Sudan,07/24/2020,7.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,Sudan,07/25/2020,2.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/26/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Sudan,07/27/2020,3.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,Sudan,07/28/2020,5.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/29/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,07/30/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,148.0,Sudan,07/31/2020,21.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0,Sudan,08/01/2020,6.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,08/02/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,08/03/2020,0.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,Sudan,08/04/2020,11.0,4.0,132.0,158.0,106.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Sudan,08/05/2020,0.0,4.0,132.0,158.0,106.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Suriname,03/14/2020,0.0,1.0,223.0,270.0,176.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Suriname,03/15/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/16/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/17/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/18/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/19/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,Suriname,03/20/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/21/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Suriname,03/22/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/23/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,Suriname,03/24/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Suriname,03/25/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/26/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Suriname,03/27/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,03/28/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,03/29/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,03/30/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Suriname,03/31/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Suriname,04/01/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,04/02/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,04/03/2020,1.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,04/04/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Suriname,04/05/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/06/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/07/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/08/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/09/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/10/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/11/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/12/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/13/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/14/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/15/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/16/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/17/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/18/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/19/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/20/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/21/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/22/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/23/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/24/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/25/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/26/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/27/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/28/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/29/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,04/30/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/01/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/02/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/03/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/04/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/05/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/06/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/07/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/08/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/09/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/10/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/11/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/12/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/13/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/14/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/15/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/16/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/17/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suriname,05/18/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/19/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/20/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/21/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/22/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/23/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/24/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/25/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/26/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suriname,05/27/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/28/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,05/29/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Suriname,05/30/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Suriname,05/31/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,Suriname,06/01/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,Suriname,06/02/2020,0.0,1.0,223.0,270.0,176.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,Suriname,06/03/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Suriname,06/04/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Suriname,06/05/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,Suriname,06/06/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,Suriname,06/07/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Suriname,06/08/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Suriname,06/09/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Suriname,06/10/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,Suriname,06/11/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,Suriname,06/12/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Suriname,06/13/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Suriname,06/14/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,Suriname,06/15/2020,2.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Suriname,06/16/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,Suriname,06/17/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Suriname,06/18/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Suriname,06/19/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,Suriname,06/20/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,Suriname,06/21/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,Suriname,06/22/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Suriname,06/23/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,38.0,Suriname,06/24/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,Suriname,06/25/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,Suriname,06/26/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,78.0,Suriname,06/27/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,Suriname,06/28/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,Suriname,06/29/2020,2.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,Suriname,06/30/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,Suriname,07/01/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,Suriname,07/02/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,Suriname,07/03/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,Suriname,07/04/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,Suriname,07/05/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,Suriname,07/06/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,Suriname,07/07/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Suriname,07/08/2020,2.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,Suriname,07/09/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,Suriname,07/10/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,Suriname,07/11/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Suriname,07/12/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Suriname,07/13/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,Suriname,07/14/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,Suriname,07/15/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,Suriname,07/16/2020,0.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Suriname,07/17/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,Suriname,07/18/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,Suriname,07/19/2020,1.0,1.0,223.0,270.0,176.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,Suriname,07/20/2020,0.0,1.0,223.0,270.0,176.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sweden,01/31/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/01/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/02/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/03/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/04/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/05/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/06/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/07/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/08/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/09/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/10/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/11/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/12/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/13/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/14/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/15/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/16/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/17/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/18/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/19/2020,0.0,5.0,129.0,180.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,02/20/2020,0.0,5.0,129.0,180.0,78.0
